Cyt3	Cyt1	Cyt2	FP3	FP2	FP1	Nuc3	Nuc2	Nuc1	1wChAC3	1wChAC2	1wChAC1	2wChAC2	2wChAC1	2wChAC3	3wChAC2	3wChAC3	3wChAC1	Cluster	Protein.Group	Proteins
1.2884	1.3859	1.30393	-0.648184	-0.796958	-0.516634	-0.507403	-0.77474	-0.734308										VI - Golgi+vesicles	"Q9Z0M6;Q9Z0M6-2;Q9Z0M6-3"	ADGRE5
1.34423	1.40237	1.42711	1.3015	1.31211	1.30238	-0.258306	-0.29467	-0.354135	-0.815634	-0.647158	-0.689051	-0.767732	-0.86002	-0.752806	-0.872184	-0.928184	-0.849823	VIII - Cytoplasm	P28474	ADH5
1.38211	1.46248	1.47517	1.28041	1.29337	1.25027	-0.419902	-0.525506	-0.381178	-0.795618	-0.811688	-0.797863	-0.671952	-0.897263	-0.978984	-0.610685	-0.624814	-0.628355	VIII - Cytoplasm	Q99JT9	ADI1
1.41039	1.46933	1.51232	1.25925	1.1842	1.19785	-0.286703	-0.23953	-0.276848	-0.969535	-0.901979	-0.906064	-0.588858	-0.861288	-0.823807	-0.751909	-0.696171	-0.730658	VIII - Cytoplasm	P55264	ADK
-1.80595	-2.58881	-1.78501	0.227917	0.257475	0.271238	0.949551	1.02608	1.01657	0.259313	0.226737	0.265059	0.24829	0.247185	0.262428	0.302806	0.251451	0.367669	I - Nucleoplasm	Q9Z103	ADNP
0.772417	0.767257	0.699761	0.568317	0.587565	0.559767	-1.59781	-1.10084	-1.25643										V - Plasma membrane	Q6PDY2	ADO
1.31521	1.39865	1.34208	0.835348	0.965475	1.03696	-0.573807	-0.380059	-0.392095	-0.929788		-0.911861			-1.01992	-0.785385	-1.05179	-0.849018	VIII - Cytoplasm	"Q8VDL4;Q8VDL4-3"	ADPGK
1.62645	1.65902	1.65784	0.850408	0.954987	0.91457	-1.05865	-1.16668	-1.23793	-0.318053	-0.372581	-0.260093	-0.235234	-0.409026	-0.706046	-0.69889	-0.855547	-0.344544	VI - Golgi+vesicles	P54923	ADPRH
0.469422	0.615076	0.58109	0.706884	0.828416	0.651999		-1.63929	-1.50386								-0.709734		V - Plasma membrane	"Q99KS6;Q99KS6-2"	ADPRM
0.950064	1.03226	0.945908	0.718088	0.717143	0.693686	-0.694402	-0.945014	-0.717887	-1.56291		-1.13693							VIII - Cytoplasm	Q8CG72	ADPRS
1.55999	1.50721	1.61172	0.90215	0.911143	1.03222	-0.469462	-0.261936	-0.439682	-1.14128	-0.595321	-0.706388	-1.01768		-0.640746	-0.643087	-0.491896	-1.11695	VIII - Cytoplasm	Q9JKV1	ADRM1
1.1255	1.13371	1.16574	1.23645	1.22275	1.21124	-0.123738	-0.118223	-0.216643	-1.06774	-0.609116	-0.760283	-1.14028	-1.0504			-1.07878	-0.930196	VIII - Cytoplasm	P54822	ADSL
1.50545	1.5549	1.52611	1.17375	1.18851	1.17249	-0.363041	-0.43947	-0.404513	-0.810328	-0.707173	-0.717564	-0.762203	-0.756527	-0.704882	-0.806104	-0.852339	-0.797063	VIII - Cytoplasm	P46664	ADSS2
0.259468	-0.472763	-1.60302	1.03934	0.6137	0.759749	1.6171	1.65925	1.70913	-0.717188	-0.964339	-0.346798	-0.421866	-0.899885	-0.620026	-0.481145	-0.631235	-0.499471	IV - Nuclear periphery	Q9Z248-3	AEBP2
				-0.396339	-0.367641	1.09324	1.07483	1.1215	-0.815326		-1.55238	-0.15789						IV - Nuclear periphery	Q80YS6	AFAP1
-0.948998	1.03581	0.127718	1.32601	1.34413	1.23577	1.21233	1.06274	0.886374	-0.762671	-1.05886	-0.580218	-1.29357	-0.523198	-0.379059	-0.879978	-0.882226	-0.922113	IV - Nuclear periphery	"D3YUD2;D3Z7L2"	AFDN
0.348523	0.44059	0.532721	1.26222	1.20781	0.934919	1.16971	1.19486	1.26851	-0.903375	-0.872771	-0.971099	-0.821469	-0.737116	-0.606433	-1.16562	-1.15474	-1.12723	IV - Nuclear periphery	Q9QZQ1-2	AFDN (isof.)
	-2.083		-1.08737	-0.403924	-0.432881	-0.906648	-1.3021	-0.919872	0.927323	0.95981	0.877006	0.741701	0.868439	0.664141	0.72373	0.715454	0.658187	II - Chromatin I	O88573	AFF1
-1.97173	-2.66413	-1.30258	-0.59252	-0.118095	-0.0734686	0.294385	0.579679	0.436982	0.568274	0.682415	0.694226	0.436684	0.691168	0.621728	0.631682	0.441608	0.643695	II - Chromatin I	Q9ESC8	AFF4
0.22463	0.23246	0.338844	0.980199	0.595973	0.835004	1.32168	1.46951	1.25905	0.0101124	-0.217041	-0.222415	-0.868269	-0.372994	-0.814654	-1.6067	-1.70781	-1.45758	IV - Nuclear periphery	Q920A7	AFG3L1
0.86262	0.735824	0.87726	1.1861	0.962503	0.788519	1.09104	1.07331	0.950015	-0.745214	-0.742516	-0.660775	-0.819586	-0.980123	-0.675291	-1.34193	-1.40584	-1.15591	VII - Ribosomes	Q8JZQ2	AFG3L2
1.06618	1.03766	1.05024	1.30589	1.27688	1.15687	0.497801	0.461599	0.537434	-0.904077	-1.36093	-0.894175	-0.535871	-0.826128	-0.859112	-0.87182	-0.934389	-1.20406	VII - Ribosomes	"Q80WT5;Q80WT5-2"	AFTPH
1.46213	1.38907	1.54689	0.124705	1.14388	1.58784	-0.547296	-0.312272	-0.20611	-0.203981	-0.586444	-1.05651	-1.46398	-1.22172	-0.700225	-0.631142	0.134263	-0.459098	VIII - Cytoplasm	Q8BXK8	AGAP1
1.89057	1.85458	1.62888	-0.800439	-0.652554	-0.563296	-0.713794	-0.70329	-0.676903		-0.417016	-0.853037	0.278761	0.336235	-0.62785		0.019158		VI - Golgi+vesicles	Q8VHH5	AGAP3
1.44331	1.51252	1.53798	0.801688	0.851997	0.832341	0.456072	0.542939	0.273462	-1.00465	-0.914015	-0.917205	-0.787561	-0.85486	-0.806626	-0.957872	-0.988416	-1.02109	IX - Mitochondria	"Q8K2K6;Q8K2K6-1;Q8K2K6-3"	AGFG1
0.555682	0.519177	0.704196	0.707963	0.744404	0.648633	-1.82388	-1.09609	-0.960085										V - Plasma membrane	"Q80WC7;Q80WC7-2"	AGFG2
0.49446	0.296355	0.413137	0.990191	0.982716	1.26524			-1.21756	-1.04494		-1.10213	-1.07746						V - Plasma membrane	Q7TN31	AGGF1
0.656916	0.673583	0.738488	0.943079	0.873033	0.812008	1.27654	1.31002	1.23416	-0.746547	-0.731753	-0.651653	-1.04087	-1.06645	-0.88957	-1.25946	-1.09843	-1.03309	VII - Ribosomes	Q9ESW4	AGK
1.5169	1.44254	1.49003	0.786225	1.31057	0.728516	0.184149	0.346679	0.0502914	-0.665438	-0.647032	-0.927128	-0.686868	-0.685432	-0.665652	-1.16949	-1.2032	-1.20567	IX - Mitochondria	Q8CJG0	AGO2
1.52257	1.50229	1.72951	0.666738	0.703235	0.605533	-0.903415	-0.820295	-0.513655	-0.739007	-0.771892	-0.66188	-0.794962	-0.745269	-0.779506				VIII - Cytoplasm	Q8K3K7	AGPAT2
-0.0281044	0.181143	-0.638718	0.94612	1.02402	0.563226	1.06209	1.06235	1.22912	0.0167321	-0.0504028	0.00837508	-0.0738327	-0.0813444	-0.135295	-1.77721	-0.688179	-2.62007	IV - Nuclear periphery	Q9D1E8	AGPAT5
1.35323	1.259	1.37015	0.802623	0.733784	0.718911	0.75788	0.775196	0.775658	-0.789753	-0.847307	-0.775968	-0.977954	-0.999922	-1.05207	-1.12582	-0.995256	-0.982394	VII - Ribosomes	Q8C0I1	AGPS
0.882563	0.897434	1.01408	-0.144864	-0.264209	-0.0350637	1.65896	1.59157	1.66525	-0.645346	-0.497449	-0.800303	-0.910728	-0.642054	-0.631392	-0.987848	-1.03101	-1.11959	IV - Nuclear periphery	"A2ASQ1-2;A2ASQ1-3"	AGRN
0.586127	0.746068	0.827206	0.375215	0.601746	0.680149	1.46511	1.06804	1.52986	-0.920108	-0.668563	-0.871026	-1.19798	-1.39963	-1.45919	-0.24765	-1.08842	-0.0269482	VII - Ribosomes	M0QWP1	AGRN (isof.)
-1.7741	-2.6192	-1.52733	-0.298472	-0.335874	-0.264812	0.242151	0.205965	0.189084	0.656693	0.664993	0.680226	0.687425	0.675176	0.679403	0.71711	0.708489	0.713063	II - Chromatin I	Q8CJF7	AHCTF1
1.57211	1.62627	1.60953	1.11875	1.07436	1.00896	-0.270381	-0.332702	-0.334635	-0.768452	-0.827424	-0.715658	-0.74145	-0.817351	-0.848882	-0.75206	-0.782996	-0.817988	VIII - Cytoplasm	P50247	AHCY
1.30604	1.28244	1.39042	0.924545	0.908161	0.935767	0.578759	0.568826	0.557217	-1.03797	-1.03585	-0.523848	-0.91146	-0.862384	-1.16197	-1.01297	-0.971714	-0.934013	VII - Ribosomes	Q80SW1	AHCYL1
1.85548	1.94534	1.54626	0.418776	0.708858	-0.346043	-0.190289	-1.66428	-0.283997	-0.558708	-0.236888	-0.625733	-0.0404879	-0.191856	-0.884112	-0.903826		-0.548492	VI - Golgi+vesicles	Q68FL4	AHCYL2
-1.89956	-1.88922	-1.86547	-0.495473	-0.516453	-0.49378	0.0910296	-0.0253997	0.0110406	0.750367	0.787421	0.775119	0.777036	0.799565	0.800948	0.782047	0.802209	0.808578	II - Chromatin I	Q6PAL7	AHDC1
0.6591	0.774818	0.840831	1.00761	1.05967	1.11139	1.0921	1.07657	1.06351	-1.00139	-0.986925	-0.90558	-0.915224	-0.919125	-0.916915	-0.993898	-1.03063	-1.01591	VII - Ribosomes	E9Q616	AHNAK
0.445241	0.435183	0.767252	0.967834	0.907303	1.08163	1.39555	1.25879	1.22593	-0.923682	-0.947583	-0.836722	-1.02178	-0.874035	-0.91073	-0.909766	-1.13006	-0.930356	IV - Nuclear periphery	A0A7N9VR94	AHNAK2
1.48696	1.53684	1.53017	1.23158	1.22566	1.19442	-0.631242	-0.661879	-0.630443	-0.648082	-0.704548	-0.737288	-0.641417	-0.700552	-0.635059	-0.785937	-0.741786	-0.687406	VIII - Cytoplasm	Q8BK64	AHSA1
0.88437	0.966063	0.85986				-0.877047	-0.697935	-1.13531										V - Plasma membrane	P29699	AHSG
1.48721	1.51176	1.49588	0.822337	0.848349	0.818461	0.435464	0.438992	0.411957	-0.838397	-0.899193	-0.795601	-0.897715	-0.924632	-0.944033	-0.925324	-1.05777	-0.987751	IX - Mitochondria	Q9Z0X1	AIFM1
1.17489	1.36601	0.805891	1.18127	1.12759	0.90814	0.366956	0.293537	0.551196	-0.536165	-0.828223	-0.022673	-0.0787818	-1.07663	-1.08509	-1.25153	-1.52038	-1.37601	VII - Ribosomes	Q8BUE4	AIFM2
0.96986	0.869726	1.06177	1.11342	1.12887	1.06824	0.839365	0.834312	0.820982	-0.917852	-0.97953	-1.02355	-0.98066	-1.01659	-0.908591	-0.888342	-1.03734	-0.954083	VII - Ribosomes	Q91VJ1	AIM2
1.60686	1.58571	1.68174	0.96749	0.952922	1.03244	-0.155242	-0.168182	-0.132408	-0.780677	-0.752099	-0.759091	-0.750938	-0.750385	-0.808426	-0.983125	-0.871168	-0.91542	VIII - Cytoplasm	P31230	AIMP1
1.42724	1.42981	1.40343	1.06376	1.14429	1.12598	0.231324	-0.028965	0.200099	-0.915391	-0.842387	-0.841672	-0.982964	-0.808141	-1.01652	-0.849744	-0.846897	-0.893253	IX - Mitochondria	Q8R010	AIMP2
0.920489	0.875611	0.977429	0.139123	0.535813	0.403269	-1.22202	-1.24228	-1.38743										V - Plasma membrane	Q8R3V2	AIMP2 (isof.)
1.35327	1.48353	1.4746	1.26478	1.31302	1.19279	-0.313437	-0.441739	-0.294407	-1.05717	-0.832733	-0.876968	-0.792677	-0.672617	-0.828454	-0.581119	-0.60874	-0.781927	VIII - Cytoplasm	O08915	AIP
1.97941	1.94047	2.02562	-0.468037	-0.291886	-0.267396	-1.06963	-1.40462	-1.12423	-0.0708025	-0.0730823	0.0265299	-0.108588	-0.109326	0.0976176	-0.330668	-0.27403	-0.477362	VI - Golgi+vesicles	Q91XC0	AJUBA
1.35489	1.48097	1.42021	1.15508	1.31045	1.32711	-0.37532	-0.194525	-0.204357	-0.867151	-0.774806	-0.730282	-0.792152	-0.788605	-0.698476	-0.927942	-0.857185	-0.837919	VIII - Cytoplasm	"Q9R0Y5;Q9R0Y5-2"	AK1
1.42218	1.45115	1.49582	1.1615	1.18117	1.19039	-0.121127	-0.128632	-0.103576	-0.762172	-0.829891	-0.974729	-0.766422	-0.886952	-0.839758	-0.678854	-0.77697	-1.03313	VIII - Cytoplasm	"Q9WTP6;Q9WTP6-2"	AK2
0.585206	0.759363	0.969088	-1.21567	-1.43835	-1.30058	0.554436	0.597483						0.489031					III - Chromatin II	Q9WTP7	AK3
1.78489	1.78504	1.8065	0.679053	0.740194	0.685842	0.001055	-0.134498	-0.160394	-1.02469	-0.846948	-0.870832	-0.834871	-0.627747	-0.761342	-0.745471	-0.743143	-0.732644	IX - Mitochondria	Q9WUR9	AK4
1.33927	1.25458	1.1231	0.909002	0.961564	0.926239	-1.20794	-0.763587	-0.816076		-0.601433			-0.751567	-0.558108	-0.617		-1.19804	VIII - Cytoplasm	Q8VCP8	AK6
-1.00744	-0.81087	-0.50746	0.406687	0.685098	0.646889	1.75908	1.69582	1.92676	-0.00726902	0.0451766	-0.0207161	-0.431521	-0.467259	-0.717364	-1.11988	-1.08339	-0.992327	IV - Nuclear periphery	"O08715;O08715-4"	AKAP1
1.51446	1.45232	1.62837	0.857651	0.720635	1.07935	-1.46761	-1.13324	-1.38679	-0.838045	-0.75948	-0.80688	-0.0629608	-0.111853	-0.214867	-0.330903	-0.231681	0.091532	VI - Golgi+vesicles	O88845	AKAP10
1.44192	1.48735	1.49976	1.13652	1.14525	1.17978	-0.0884254	-0.10487	-0.128967	-0.790087	-0.849638	-0.895587	-0.739491	-0.748021	-0.752846	-0.905182	-1.00209	-0.885376	VIII - Cytoplasm	Q9WTQ5	AKAP12
1.11937	1.17776	1.17415	0.825993	1.00285	1.07092	-0.614813	-0.736857	-0.932834				-0.489347	-1.55959		-0.803435	-0.245319	-0.988846	VIII - Cytoplasm	"E9Q394;E9Q394-2"	AKAP13
0.205236	0.162104	0.384774	1.0661	1.07341	1.11107	1.41705	1.35985	1.32349	-0.749027	-0.888924	-0.819827	-0.687629	-0.562263	-1.12497	-1.07805	-1.03259	-1.1598	IV - Nuclear periphery	O54931-2	AKAP2
1.21381	1.4703	1.28483	1.59355	1.43493	1.10492	-0.439335	-0.254384	-0.878986	-0.788308	-0.693369	-0.58025	-0.889199	-0.619232	-0.624402	-0.76901	-0.93172	-0.634139	VIII - Cytoplasm	Q9DBR0	AKAP8
-1.8133	-2.13958	-2.21363	-0.0167294	-0.0498237	0.217507	-0.0552359	0.0694688	0.125578	0.800237	0.885173	0.770013	0.417012	0.281184	0.823094	0.566858	0.619632	0.712541	II - Chromatin I	Q9R0L7	AKAP8L
-1.27975	-1.39248	-1.47769	-0.613876	-0.702152	-0.651838	-0.620828	-0.871103	-0.882924	0.937155	0.936755	0.95563	0.892978	0.899657	0.967194	0.976422	0.971048	0.955795	II - Chromatin I	"Q70FJ1;Q70FJ1-2"	AKAP9
1.43297	1.46478	1.44682	1.27221	1.26061	1.22677	-0.349492	-0.354937	-0.304071	-0.942965	-0.808561	-0.833206	-0.714411	-0.795132	-0.87875	-0.686025	-0.719323	-0.717277	VIII - Cytoplasm	Q9JII6	AKR1A1
1.28334	1.35678	1.33567	1.42785	1.41007	1.40285	-0.507776	-0.540443	-0.545677	-0.734922	-0.747872	-0.777414	-0.739803	-0.773604	-0.66417	-0.748029	-0.679792	-0.757049	VIII - Cytoplasm	P45376	AKR1B1
1.09735	0.00541309	1.04894	0.647314	0.342064	0.630514	-1.19687	-1.3735	-1.20123										V - Plasma membrane	G5E895	AKR1B10
1.01988	1.15602	1.02507	1.44169	1.43534	1.4286	-1.19586	-1.36673	-1.22999	0.378861	-0.322814	-0.430212	-0.547633	-1.03205	-0.41439	-0.374768	-0.504258	-0.466763	V - Plasma membrane	P45377	AKR1B8
1.62838	1.64581	1.69143							-0.432753	-0.500218	-0.541892	-0.55023	-0.636035	-0.552386	-0.576633	-0.510877	-0.664595	VI - Golgi+vesicles	"A0A1Y7VMC8;Q8VC77;Q9CZU0"	AKR1C20
1.54185	1.61035	1.55468	0.939945	0.91029	0.871122	-1.72729	0.0312916	-1.43832	-0.389094	-0.481059	-0.54425	-0.385961	-0.553149	-0.409165	-0.470347	-0.568106	-0.492787	VI - Golgi+vesicles	Q9DCT1	AKR1E2
1.12908	1.1847	1.17336	0.535415	0.479929	0.409669	-0.695638	-0.662191	-1.238		-0.910818						-1.4055		VI - Golgi+vesicles	Q8CG76	AKR7A2
1.46521	1.31863	1.41816	0.977432	0.994645	0.977755	-0.23061	-0.310207	-0.146951	-0.882223	-1.07796	-0.834177	-0.963776	-0.878505	-0.801927			-1.02549	VIII - Cytoplasm	P31750	AKT1
1.02633	1.03559	1.04465	0.863351	0.809086	0.710957	-0.48776	-0.545267	-0.661295							-1.35349	-1.43436	-1.00778	VIII - Cytoplasm	Q60823	AKT2
0.846698	0.878415	0.908518	0.440806	0.446578	0.394839	-1.20023	-1.42334	-1.29228										V - Plasma membrane	P10518	ALAD
1.21271	1.12062	1.26305	-0.162765	-0.0868452	-0.0558493	-0.956018	-1.19276	-1.14214										VI - Golgi+vesicles	Q8VC19	ALAS1
0.528296	0.624711	0.589661	-1.79263	-0.712794	-0.714836	-1.55484	-1.64804	-1.5208	0.59628	0.619893	0.664885	0.692584	0.705831	0.644736	0.767586	0.753435	0.756052	III - Chromatin II	P07724	ALB
1.73888	1.79265	1.77966	0.71774	0.568427	0.368052	0.215375	0.213878	0.0945528	-0.930803	-1.01683	-0.898478	-0.571449	-0.739034	-0.508339	-1.0061	-1.00085	-0.817336	IX - Mitochondria	Q571I9	ALDH16A1
0.437787	0.402276	0.358676	1.42546	1.32285	0.966892	1.12832	1.28566	0.926781	-0.872879	-0.980303	-0.871004	-0.71235	-0.836329	-0.478445	-1.13747	-1.23838	-1.12755	IV - Nuclear periphery	"Q9Z110;Q9Z110-2"	ALDH18A1
1.52267	1.50529	1.52918	0.897749	0.818679	0.849712	-0.817933	-0.387857	-0.670161	-0.731435	-1.05357	-1.28981	-0.81865	-0.371735			-0.565623	-0.416511	VIII - Cytoplasm	Q9CZS1	ALDH1B1
1.66993	1.61189	1.68776	1.21925	0.64702	0.725874	0.112469	-0.411693	-0.751923	-0.989798	-0.950196	-1.3363	-0.316816	-0.52172	-0.566613	-0.509121	-0.875286	-0.444731	VIII - Cytoplasm	Q8R0Y6	ALDH1L1
1.63805	1.68103	1.65638	1.03528	1.03934	0.930994	-0.824127	-1.0118	-1.07053	-0.602858	-0.597668	-0.647083	-0.512246	-0.497078	-0.534957	-0.538709	-0.57289	-0.571114	VIII - Cytoplasm	P47738	ALDH2
1.53456	1.2027	1.37257	0.525	0.924841	1.07221	0.610223	0.134606	0.76504	-0.901146	-0.711786	-0.476682	-0.553825	-0.770846	-1.10132	-1.11094	-1.23294	-1.28227	VII - Ribosomes	P47740	ALDH3A2
1.61812	1.62074	1.60896	1.11554	1.09066	1.06893	-0.804298	-0.827489	-0.640412	-0.588709	-0.786101	-0.580103	-0.70419	-0.672994	-0.566338	-0.716281	-0.628493	-0.607552	VIII - Cytoplasm	Q8CHT0	ALDH4A1
1.13174	1.23966	1.26584	0.591497	0.604216	0.652441	-1.43939	-0.976471	-0.65842		-0.896319			-0.635176			-0.879619		VI - Golgi+vesicles	Q8BWF0	ALDH5A1
1.43782	1.4917	1.48935	1.26672	1.20508	1.19471	-1.09596	-1.05906	-0.729297	-0.494161	-0.483589	-0.625686	-0.391623	-0.490014	-0.719741	-0.773971	-0.719563	-0.502721	VIII - Cytoplasm	Q9EQ20	ALDH6A1
0.892674	0.9511	0.933099	0.364528	0.336389	0.400126	-1.2954	-1.22428	-1.35824										V - Plasma membrane	"Q9DBF1;Q9DBF1-2"	ALDH7A1
1.43357	1.48786	1.48588	1.29977	1.23547	1.25608	-0.535316	-0.64771	-0.568325	-0.668488	-0.763883	-0.825243	-0.792431	-0.495022	-0.691994	-0.671009	-0.805692	-0.733514	VIII - Cytoplasm	Q9JLJ2	ALDH9A1
1.51789	1.55098	1.58971	0.88611	0.864909	0.799832	0.330514	0.278874	0.265076	-0.963665	-0.903221	-0.897263	-0.798084	-0.772169	-0.780819	-1.03343	-0.974492	-0.960751	IX - Mitochondria	P05064	ALDOA
0.859675	0.872209	0.935527	0.362748	0.414003	0.442193	-1.48767	-1.33439	-1.06429										V - Plasma membrane	"A0A0U1RPT5;A6ZI44;D3YV98"	ALDOA (isof.)
1.03066	0.991255	1.05928	0.400963	0.487714	0.476105	-1.25033	-1.29272	-1.23671	-0.666218									V - Plasma membrane	P05063	ALDOC
0.996885	1.25884	0.622005	1.30193	1.42211	1.31047	0.335342	0.335187	-0.140629	-0.330544	-0.511893	-0.545922	-1.20765	-1.10308	-0.270281	-0.379772	-1.47525	-1.61776	VII - Ribosomes	Q921Q3	ALG1
1.39771	0.804999	1.15973	1.55718	1.45795	1.4222	-0.421891	-1.00089	-0.226311	-0.581452	-0.714753	-0.438915	-0.206422	-0.420476	-0.450077	-1.23517	-0.896976	-1.20645	VIII - Cytoplasm	Q3TZM9	ALG11
1.25519	0.925564	1.37396	1.23908	0.881687	1.05558	-1.2317	-1.43861	-2.3011	-0.121384	-0.196185	-0.148498	-0.137938	-0.221158	-0.296443	-0.168174	-0.20655	-0.263321	V - Plasma membrane	Q9D8C3	ALG13
-2.04974	-1.50616	-1.32419							0.742183	0.540839	0.554963	0.564932	0.641544	0.580055	0.397481	0.302698	0.555389	II - Chromatin I	Q8K2A8	ALG3
1.33043	0.969614	1.3476	1.08608	0.885097	0.978306				-0.644512	-0.859187	-0.932074		-0.865278	-0.699013	-1.03051	-0.833651	-0.732895	VIII - Cytoplasm	Q9DB25	ALG5
0.186887	0.189047	0.255547	1.46501	1.20136	1.295	1.1064	1.29154	1.11468	-0.954586	-0.81987	-0.73233	-0.862605	-1.08004	-0.817361	-0.777159	-1.16394	-0.897581	IV - Nuclear periphery	Q6P6J4	ALKBH2
0.762236	0.801537	0.849909	0.212304	0.218676	0.268545	-1.70349	-1.40972											V - Plasma membrane	Q8K1E6	ALKBH3
1.08338	0.883069	1.09054	0.433304	0.240543	0.41131	1.43514	1.44346	1.21877	-1.25105	-0.871325	-0.983014	-0.676576	-0.72478	-0.827517	-0.978202	-0.819225	-1.10783	VII - Ribosomes	Q3TSG4	ALKBH5
-1.00981	-0.739357	-1.20081	1.40172	1.28535	1.04657	-0.330214	-0.0428715	-0.410572										I - Nucleoplasm	Q9D6Z0	ALKBH7
0.600378	0.316212	0.49449	0.212696	0.384743	-0.0291944	-1.14236	-1.36154	-1.01737			1.34934		-0.913599	-0.795949		1.90215		V - Plasma membrane	"Q80Y20;Q80Y20-2"	ALKBH8
0.693555	1.01047	0.674673	0.875059	0.882204	0.835147	1.18884	1.20508	1.23541	-0.808979	-0.79462	-0.843272	-0.921907	-0.95067	-0.832958	-1.18148	-1.14816	-1.1184	VII - Ribosomes	P09242	ALPL
-2.15309	-2.07083	-2.07988	-0.0312453	0.0406149	0.0471721	0.805938	0.901616	0.832596	0.529186	0.492474	0.475513	0.403733	0.322447	0.492425	0.282175	0.365458	0.343698	I - Nucleoplasm	O08583	ALYREF
1.06651	0.914828	1.1302	0.0749305	0.328141	0.191327	-1.12024	-1.27637	-1.30934										V - Plasma membrane	"D3Z6H8;P0DMN7"	"AMD1;AMD2"
0.687384	0.712659	0.680204	0.327948	0.366763	0.34793	-1.16294		-1.95994										V - Plasma membrane	Q8JZV7	AMDHD2
1.18055	1.04964	0.93935	-0.494655	-1.04089	-0.399122	0.366568	0.35733	0.627276	1.2288	0.351654	-0.0717482	-0.475743			-1.99049	-1.62853		IX - Mitochondria	Q8JZZ6	AMMECR1L
0.281748	0.25806	0.217726				1.9641	1.71955	1.6484	-0.469043	-0.817846	-0.535897	-0.672198	-0.745396	-0.558614	-0.763234	-0.886949	-0.640396	IV - Nuclear periphery	"Q8VHG2;Q8VHG2-2"	AMOT
0.101879	0.315851	0.239817	1.27723	1.37755	1.13711	-1.72488	-1.77397	-2.35903	-0.0124279	0.140183	0.13648	0.0948737	0.226265	0.370505	0.245787	0.155634	0.051138	V - Plasma membrane	Q8K371	AMOTL2
1.41233	1.33568	1.40504	0.799065	0.716549	0.765578	-0.772373	-0.526832	-0.703421		-0.962987	-0.866588	-0.752031	-1.16692		0.336142	-1.48486	0.46563	VIII - Cytoplasm	Q9DBT5	AMPD2
1.6184	1.6716	1.7434	0.986473	1.02539	0.987125	-0.479057	-0.449285	-0.505704	-0.76569	-0.694082	-0.748986	-0.77406	-0.786622	-0.778857	-0.707859	-0.72422	-0.61797	VIII - Cytoplasm	Q8CFA2	AMT
1.37535	1.43008	1.46754	1.36149	1.22473	1.05111	-0.161352	-0.121503	-0.127966	-0.67297	-1.03959	-0.725797	-1.00532	-0.840059	-0.80579	-0.916808	-0.825984	-0.66717	VIII - Cytoplasm	P53995	ANAPC1
1.67665	1.68043	1.6014	0.0771459	0.0556858	-0.0585074	0.755706	0.723325	0.830586	-0.304497	-0.779209	-0.58686	-1.17724	-1.13638	-0.288179	-1.1676	-1.066	-0.836449	IX - Mitochondria	Q8K2H6	ANAPC10
			0.805384	0.891546	0.875512	0.501355	0.382445	0.473573							-1.32432	-1.20284	-1.40265	VII - Ribosomes	Q9CPV2	ANAPC16
1.71254	1.67361	1.93816	-0.539033	-0.679755	1.08509	-0.787725	-0.997067	-0.839045	0.177761	-0.305602	-0.260862	0.475897	0.0749439	0.0430636	-0.754429	-0.669863	-1.34768	VI - Golgi+vesicles	Q8BZQ7	ANAPC2
0.744984	0.998095	0.981805	1.40771	1.47711	1.47142	0.314091	0.398484	0.444639	-0.937684	-0.754986	-0.813117	-0.830691	-0.752222	-1.17721	-1.00673	-1.02464	-0.941061	VII - Ribosomes	Q91W96	ANAPC4
1.3654	1.44001	1.48202	1.19247	1.25623	1.2112	-0.226537	-0.0471456	-0.252042	-0.922063	-0.960105	-0.795551	-0.633848	-0.956586	-0.875536	-0.695116	-0.621982	-0.960818	VIII - Cytoplasm	"Q8BTZ4;Q8BTZ4-2"	ANAPC5
-1.13519	-1.02903	-0.760767	1.50309	1.37355	1.31279	1.3818	1.14506	1.287	-0.427442	-0.218618	-0.418007	-0.433648	-0.40664	-0.638812	-0.754267	-0.945491	-0.835379	IV - Nuclear periphery	Q9WVM3	ANAPC7
1.09855	0.818359	1.20002	1.71178	1.59323	1.23239	-0.734447	-0.482495		-0.474799	-0.849684	-0.524051	-0.565895	-1.06187	-0.657316	-0.738966	-0.942953	-0.621859	VIII - Cytoplasm	"Q8K1C0;Q8K1C0-2"	ANGEL2
0.912408	1.00695	0.98165	0.627829	0.779889	0.756939	1.16325	1.18527	1.13011	-1.07422	-0.913081	-1.02486	-0.697541	-0.63612	-0.633106	-1.25382	-1.20914	-1.1024	VII - Ribosomes	"G5E8K5;G5E8K5-3;G5E8K5-4;G5E8K5-5"	ANK3
1.52038	1.40385	1.51753	1.24763	1.1202	1.09074	-0.901455	-0.866796	-0.641256	-0.442908	-0.00896243	-0.54043	-0.452513	-0.678154	-0.387329	-1.33432	-0.821516	-0.824699	VIII - Cytoplasm	Q810B6	ANKFY1
1.34168	1.21157	1.36008	1.35701	1.33932	1.3252	-0.0887871	-0.153894	-0.146937	-0.735012	-0.71427	-0.686259	-0.752011	-0.89018	-0.946718	-0.984378	-0.976491	-0.859926	VIII - Cytoplasm	"E9PUR0;E9Q1M6"	ANKHD1
